Ordem do ponto,Modelo,Servico,RMSE,MAE,MAPE,MAD,num_obs
5,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.350447328453995,0.9698898590776998,0.18755198012760982,0.6465657407407468,233861
6,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.4783011542672297,1.0717565122757877,0.17427409210707562,0.7232560185185144,233861
7,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.616970052639907,1.1877765966931297,0.16500879031739524,0.814162037037045,233861
8,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.7903032994047603,1.3195612411131252,0.15986669071202553,0.9007083333333625,233861
9,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.8912070027983707,1.4020840971354616,0.15193898841019843,0.9817435185185244,233861
10,Random Forest,F:/Dados/SMTR/linhas/107.csv,1.9829274120775113,1.4827629310773167,0.14744750588219024,1.0411953703703745,233861
11,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.0513345420925875,1.539188648451769,0.14059623154006498,1.0759055555555523,233861
12,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.1135045450703527,1.5903535773479707,0.13570908626727196,1.1248694444444456,233861
13,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.2619859827797963,1.7025311914052719,0.1341613811604152,1.2232287037037075,233861
14,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.31152187829668,1.7533904663266064,0.1283679847586205,1.2662777777777725,233861
15,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.495551820552473,1.895366272392991,0.13101120781162726,1.341643055555556,233861
16,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.6280760349939394,1.99152666853131,0.12868172110144346,1.432999999999991,233861
17,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.751343540767526,2.084678902398325,0.12582549209694094,1.5125805555555436,233861
18,Random Forest,F:/Dados/SMTR/linhas/107.csv,2.911822630098033,2.1939146056015004,0.12448250329958685,1.5612625000000158,233861
19,Random Forest,F:/Dados/SMTR/linhas/107.csv,3.013425839700481,2.3136366672323945,0.12514720814459476,1.6335296296296065,233861
20,Random Forest,F:/Dados/SMTR/linhas/107.csv,3.141997948812084,2.4074613993177096,0.12175781217203187,1.7629037037036994,233861
Total,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.5837454340745323,1.6816511637921063,0.15982213342162718,0.9935203703703768,135745
1,Random Forest,F:/Dados/SMTR/linhas/108.csv,0.6623672090620942,0.3913224984363619,0.32795807717352643,0.21406759259259345,135745
2,Random Forest,F:/Dados/SMTR/linhas/108.csv,0.8914268357522215,0.5984969339470717,0.2669621318884412,0.39703287037037205,135745
3,Random Forest,F:/Dados/SMTR/linhas/108.csv,1.1347642857487774,0.7647658610384229,0.2054324596616785,0.5306527777777785,135745
4,Random Forest,F:/Dados/SMTR/linhas/108.csv,1.349455585227638,0.9174260876907585,0.17641768058188206,0.6461967592592568,135745
5,Random Forest,F:/Dados/SMTR/linhas/108.csv,1.4995167847769115,1.060092191617498,0.15939898515206471,0.7687458333333375,135745
6,Random Forest,F:/Dados/SMTR/linhas/108.csv,1.7833918137963314,1.259496429542562,0.15167708249755138,0.8885162037037029,135745
7,Random Forest,F:/Dados/SMTR/linhas/108.csv,1.991415556550661,1.398161064405853,0.14308700333287303,0.9970722222222177,135745
8,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.1519226886354956,1.532640062099098,0.13718542384108803,1.0908473985890526,135745
9,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.331498937874371,1.6488335001214653,0.1327817615183246,1.1841194444444354,135745
10,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.5224012387580266,1.806124754349191,0.12904089283495557,1.281390740740746,135745
11,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.734854043024996,1.9739940873860289,0.1268080567787733,1.4229574074074076,135745
12,Random Forest,F:/Dados/SMTR/linhas/108.csv,2.9446711943104082,2.1138909363043625,0.1221882427660435,1.4955712962962995,135745
13,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.1740516850151477,2.3185230034957893,0.1248255975874494,1.675737037037024,135745
14,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.307045147622544,2.4109316237925222,0.1197744306197456,1.7543842592592505,135745
15,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.4006505198140298,2.496340823905994,0.1170650041128061,1.8452675925926014,135745
16,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.650072058419202,2.667934322483091,0.11496415564192912,1.9003296296296455,135745
17,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.8353777297353147,2.834954742221428,0.11556664491996195,2.0619023148148106,135745
18,Random Forest,F:/Dados/SMTR/linhas/108.csv,3.9389143361093555,2.8798446684378303,0.10959451680010573,2.0542958333333576,135745
19,Random Forest,F:/Dados/SMTR/linhas/108.csv,4.177597848277398,3.0902914770427925,0.11108772234192,2.290239814814827,135745
20,Random Forest,F:/Dados/SMTR/linhas/108.csv,4.334947624450681,3.2125958890885733,0.11089207989194508,2.3725932030931745,135745
Total,Random Forest,F:/Dados/SMTR/linhas/110.csv,3.2895298418818655,2.108691491560371,0.2042049896482271,1.2006638888888803,198423
1,Random Forest,F:/Dados/SMTR/linhas/110.csv,0.9400125394970007,0.5543563582818908,0.34136284914867293,0.2891879629629629,198423
2,Random Forest,F:/Dados/SMTR/linhas/110.csv,1.4385513676863115,0.9119615085367887,0.2974016706123526,0.5333240740740695,198423
3,Random Forest,F:/Dados/SMTR/linhas/110.csv,1.8047045378852893,1.1622950726081953,0.24877502864977274,0.6971009259259207,198423
4,Random Forest,F:/Dados/SMTR/linhas/110.csv,2.0847753822631687,1.3443571894280688,0.21758624519396358,0.8209083333333265,198423
5,Random Forest,F:/Dados/SMTR/linhas/110.csv,2.349540205133535,1.5550908629788724,0.20041545755277226,0.9922092592592548,198423
6,Random Forest,F:/Dados/SMTR/linhas/110.csv,2.606767066136886,1.72614652680913,0.18683726918833737,1.1100101851851765,198423
7,Random Forest,F:/Dados/SMTR/linhas/110.csv,2.8133266724641035,1.893726720933592,0.17521991748154755,1.235716666666658,198423
8,Random Forest,F:/Dados/SMTR/linhas/110.csv,2.931575999810331,2.023463717799709,0.17383180385374955,1.3497363095238,198423
9,Random Forest,F:/Dados/SMTR/linhas/110.csv,3.1996318375059736,2.2254462755175806,0.1707260603300999,1.5001222222222328,198423
10,Random Forest,F:/Dados/SMTR/linhas/110.csv,3.3863811943623157,2.4026199093495135,0.16808252151749853,1.6415990740740494,198423
11,Random Forest,F:/Dados/SMTR/linhas/110.csv,3.7137570599055127,2.655476639933806,0.16665919867380735,1.8074898148148382,198423
12,Random Forest,F:/Dados/SMTR/linhas/110.csv,3.7550922966453166,2.704020359125689,0.16387068360498686,1.8760666666666665,198423
