Ordem do ponto,Modelo,Servico,RMSE,MAE,MAPE,MAD,num_obs
Total,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.390007498889646,2.073921686907093,0.2542971557006331,1.1000000000000014,118547
1,Médias históricas,F:/Dados/SMTR/linhas/104.csv,1.2017830168291417,0.7620515070016731,0.7394374255280974,0.5,118547
2,Médias históricas,F:/Dados/SMTR/linhas/104.csv,1.5983489968704003,1.016752039705726,0.44085864384545753,0.5500000000000003,118547
3,Médias históricas,F:/Dados/SMTR/linhas/104.csv,2.1480857134579736,1.276639759904846,0.32527107225359936,0.75,118547
4,Médias históricas,F:/Dados/SMTR/linhas/104.csv,2.2949186219223288,1.464879817011708,0.2806201087351202,0.9999999999999996,118547
5,Médias históricas,F:/Dados/SMTR/linhas/104.csv,2.5058992613173814,1.5734520793238813,0.24506159156547305,1.0055555555555564,118547
6,Médias históricas,F:/Dados/SMTR/linhas/104.csv,2.6350606752581314,1.644528216901081,0.2162064895203461,1.0166666666666657,118547
7,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.130569298168588,1.9161044307536208,0.21417290868359962,1.1350000000000007,118547
8,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.103950992346241,2.008936370507799,0.19654354225418805,1.3000000000000003,118547
9,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.2861468444429867,2.152377508166122,0.18156588313032587,1.3666666666666671,118547
10,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.310238933668631,2.2104761520613407,0.16806227167400578,1.5166666666666675,118547
11,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.7012828188275733,2.4387718250737302,0.1704031461247224,1.5333333333333332,118547
12,Médias históricas,F:/Dados/SMTR/linhas/104.csv,3.682482156574602,2.429805222243218,0.15767708231901678,1.583333333333334,118547
13,Médias históricas,F:/Dados/SMTR/linhas/104.csv,4.02222897682372,2.6862559028316357,0.16218596256888282,1.7416666666666671,118547
14,Médias históricas,F:/Dados/SMTR/linhas/104.csv,4.004924271536684,2.656829233409611,0.14810974524482273,1.654166666666665,118547
15,Médias históricas,F:/Dados/SMTR/linhas/104.csv,4.2384335276320435,2.824755530417295,0.14750678485085283,1.8166666666666664,118547
16,Médias históricas,F:/Dados/SMTR/linhas/104.csv,4.420017525466887,2.96064485813211,0.14369011181454563,1.9916666666666671,118547
17,Médias históricas,F:/Dados/SMTR/linhas/104.csv,4.499245709114368,2.9773648760330578,0.1372241755186359,1.8666666666666671,118547
18,Médias históricas,F:/Dados/SMTR/linhas/104.csv,5.188608314808836,3.4601264350603973,0.15195071614096609,2.251388888888888,118547
19,Médias históricas,F:/Dados/SMTR/linhas/104.csv,5.251857155205157,3.481437559354226,0.14154212840753072,2.241666666666667,118547
20,Médias históricas,F:/Dados/SMTR/linhas/104.csv,5.1417838869369445,3.4251107419712072,0.13316148799683683,2.197222222222223,118547
Total,Médias históricas,F:/Dados/SMTR/linhas/105.csv,6.082022990832835,4.176182033096927,0.4475210998720909,2.6388888888888893,5493
1,Médias históricas,F:/Dados/SMTR/linhas/105.csv,1.7423802365984553,1.0916666666666668,0.9513533535661911,0.5166666666666667,5493
2,Médias históricas,F:/Dados/SMTR/linhas/105.csv,1.4784127857534801,1.2321428571428572,0.5689606609627931,1.291666666666666,5493
3,Médias históricas,F:/Dados/SMTR/linhas/105.csv,2.556071676510449,1.701449275362319,0.5487625945098691,0.8000000000000007,5493
4,Médias históricas,F:/Dados/SMTR/linhas/105.csv,3.524884792717681,2.8536231884057974,0.5783098515486286,2.5666666666666673,5493
5,Médias históricas,F:/Dados/SMTR/linhas/105.csv,2.6939591646488648,1.9435185185185184,0.3712294384729298,1.1638888888888888,5493
6,Médias históricas,F:/Dados/SMTR/linhas/105.csv,5.200030465322081,3.6317708333333334,0.44481244589699764,2.8666666666666663,5493
7,Médias históricas,F:/Dados/SMTR/linhas/105.csv,4.977940118212835,3.7320512820512817,0.4363560715091707,2.7416666666666667,5493
8,Médias históricas,F:/Dados/SMTR/linhas/105.csv,4.554334480512655,3.5036231884057973,0.44191888121740025,2.9833333333333343,5493
9,Médias históricas,F:/Dados/SMTR/linhas/105.csv,6.379885468916447,5.269298245614035,0.5016101101961394,5.633333333333335,5493
10,Médias históricas,F:/Dados/SMTR/linhas/105.csv,5.200666801976953,3.5711111111111116,0.30734332313566254,2.533333333333333,5493
11,Médias históricas,F:/Dados/SMTR/linhas/105.csv,4.883270309346127,3.9652777777777777,0.3765732383519897,2.8833333333333337,5493
12,Médias históricas,F:/Dados/SMTR/linhas/105.csv,7.217905837744053,4.504365079365079,0.31165828927906936,2.5666666666666664,5493
13,Médias históricas,F:/Dados/SMTR/linhas/105.csv,7.128703823969442,5.82037037037037,0.48580958418441966,4.65,5493
14,Médias históricas,F:/Dados/SMTR/linhas/105.csv,5.556168552782403,4.604411764705882,0.34023879066970847,2.466666666666667,5493
15,Médias históricas,F:/Dados/SMTR/linhas/105.csv,10.320451116510622,8.037654320987654,0.4504200493933819,8.183333333333332,5493
16,Médias históricas,F:/Dados/SMTR/linhas/105.csv,6.780818989830028,5.207407407407407,0.36514920922778266,3.9750000000000005,5493
17,Médias históricas,F:/Dados/SMTR/linhas/105.csv,5.883425615208964,4.566666666666666,0.27186979820717827,2.2166666666666686,5493
18,Médias históricas,F:/Dados/SMTR/linhas/105.csv,7.705677595564852,6.202430555555555,0.29726502695993284,3.583333333333333,5493
19,Médias históricas,F:/Dados/SMTR/linhas/105.csv,9.687100350179328,6.824305555555556,0.3015976449606281,3.4333333333333345,5493
20,Médias históricas,F:/Dados/SMTR/linhas/105.csv,10.863595720952805,8.35438596491228,0.3429720718156898,6.183333333333334,5493
Total,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.8386121150509465,1.9808571220613846,0.3002691473883134,1.2999999999999976,233861
1,Médias históricas,F:/Dados/SMTR/linhas/107.csv,1.0035364194805168,0.6586025506099681,0.7009409034194835,0.41666666666666663,233861
2,Médias históricas,F:/Dados/SMTR/linhas/107.csv,1.3603375590279472,0.9543832049221673,0.515868347374414,0.661111111111111,233861
3,Médias históricas,F:/Dados/SMTR/linhas/107.csv,1.6595092591384042,1.1949686285279433,0.3953326344013667,0.8119047619047621,233861
4,Médias históricas,F:/Dados/SMTR/linhas/107.csv,1.9435925390316082,1.394077764710317,0.3444486351502644,0.9653463203463206,233861
5,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.1530935829065263,1.5491725287028173,0.30225048459873394,1.0933333333333342,233861
6,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.35446701336618,1.6998998819278786,0.2783156264975154,1.1896428571428568,233861
7,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.5014819072708123,1.8131784922651148,0.2537769212074911,1.2749999999999995,233861
8,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.7682979515365624,2.0158109117321805,0.2465901924323317,1.404166666666666,233861
9,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.8799755442238344,2.0956814737649867,0.23002294911438168,1.4816666666666665,233861
10,Médias históricas,F:/Dados/SMTR/linhas/107.csv,2.9985702433395867,2.214295196787922,0.22169731506720425,1.5829059829059826,233861
11,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.10189141289655,2.3183649599396183,0.21373405905142587,1.6636363636363622,233861
12,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.2220749682296796,2.414768792206179,0.20717264479118874,1.7675,233861
13,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.3826933281588856,2.543916353239764,0.20105383294275653,1.8694444444444436,233861
14,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.4887484389272037,2.6414418323732125,0.19437787580833515,1.9636111111111108,233861
15,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.6814780850928903,2.778707694229948,0.1941264893994604,2.029166666666667,233861
16,Médias históricas,F:/Dados/SMTR/linhas/107.csv,3.8398243732928297,2.9223476367298074,0.19024939690733558,2.1383333333333328,233861
17,Médias históricas,F:/Dados/SMTR/linhas/107.csv,4.032882846688673,3.064748203592238,0.18582836104810405,2.280555555555555,233861
18,Médias históricas,F:/Dados/SMTR/linhas/107.csv,4.0828638099214984,3.1227449653984936,0.17825179839358352,2.304444444444446,233861
19,Médias históricas,F:/Dados/SMTR/linhas/107.csv,4.079884646698006,3.1782053418354397,0.17293576452910692,2.4138888888888888,233861
20,Médias históricas,F:/Dados/SMTR/linhas/107.csv,4.295045529759118,3.3352498893899156,0.16970721267145358,2.5166666666666657,233861
Total,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.911893825211035,1.9273330662721582,0.23372985788333422,1.2055555555555557,135745
1,Médias históricas,F:/Dados/SMTR/linhas/108.csv,1.0577520681594996,0.7014907050667349,0.6584392135769709,0.5111111111111111,135745
2,Médias históricas,F:/Dados/SMTR/linhas/108.csv,1.287015893753666,0.8960554681987566,0.4214112442388695,0.5333333333333341,135745
3,Médias históricas,F:/Dados/SMTR/linhas/108.csv,1.4642012562344977,1.0611860082517541,0.30304436057605794,0.7750000000000004,135745
4,Médias históricas,F:/Dados/SMTR/linhas/108.csv,1.7055889825296295,1.2104451023199116,0.24326876891286137,0.9805555555555552,135745
5,Médias históricas,F:/Dados/SMTR/linhas/108.csv,1.8375910120453827,1.3067704282711239,0.2016692508301248,1.0166666666666666,135745
6,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.1043524814480183,1.5163337581107252,0.19262288590362808,1.0444444444444438,135745
7,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.369130226717521,1.707939497636866,0.18399436957965615,1.2680555555555566,135745
8,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.513658474996377,1.816480152019618,0.17163437272676857,1.3422222222222215,135745
9,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.7523111234537376,1.9987500428521296,0.16902183118086628,1.5333333333333332,135745
10,Médias históricas,F:/Dados/SMTR/linhas/108.csv,2.9037202789745384,2.097430514151265,0.15800443118172186,1.541666666666667,135745
11,Médias históricas,F:/Dados/SMTR/linhas/108.csv,3.118315959845097,2.269148593442942,0.155569117151617,1.6416666666666657,135745
12,Médias históricas,F:/Dados/SMTR/linhas/108.csv,3.40951811808838,2.4428855028442134,0.1508939460840113,1.7205555555555554,135745
13,Médias históricas,F:/Dados/SMTR/linhas/108.csv,3.61585549568174,2.6265442452829597,0.14974784870651778,1.916666666666666,135745
14,Médias históricas,F:/Dados/SMTR/linhas/108.csv,3.6375396051346183,2.6456982729441494,0.13979575990515022,1.9699999999999989,135745
15,Médias históricas,F:/Dados/SMTR/linhas/108.csv,3.86997187714155,2.8427580139605326,0.141013438180064,2.1166666666666663,135745
16,Médias históricas,F:/Dados/SMTR/linhas/108.csv,4.238366061899708,3.0756711625666586,0.13880926037194025,2.1452380952380956,135745
17,Médias históricas,F:/Dados/SMTR/linhas/108.csv,4.724095665181708,3.391393209221947,0.14263006858911573,2.3499999999999996,135745
18,Médias históricas,F:/Dados/SMTR/linhas/108.csv,4.581203573538663,3.3487825074147537,0.13463382655803202,2.5166666666666657,135745
19,Médias históricas,F:/Dados/SMTR/linhas/108.csv,4.8504959283100915,3.575306111797326,0.13358482253478726,2.583333333333332,135745
20,Médias históricas,F:/Dados/SMTR/linhas/108.csv,5.051858134348996,3.5827937725351235,0.12815801630453058,2.513095238095236,135745
Total,Médias históricas,F:/Dados/SMTR/linhas/110.csv,5.145261157703618,3.5166510455511384,0.4070272321465241,2.2740740740740737,198423
1,Médias históricas,F:/Dados/SMTR/linhas/110.csv,1.7596339198447133,1.1808622758736798,0.9121050268909775,0.7319444444444445,198423
2,Médias históricas,F:/Dados/SMTR/linhas/110.csv,2.5819475606602045,1.7733845251584863,0.6576046293460736,1.1749999999999996,198423
3,Médias históricas,F:/Dados/SMTR/linhas/110.csv,3.1589301132198395,2.2086650940232033,0.5065671999856183,1.4904914529914535,198423
4,Médias históricas,F:/Dados/SMTR/linhas/110.csv,3.678771993742557,2.5640205072941082,0.44457029516955116,1.7583333333333337,198423
5,Médias históricas,F:/Dados/SMTR/linhas/110.csv,4.125336217912204,2.888692771867917,0.3907631258173592,1.9833333333333316,198423
6,Médias históricas,F:/Dados/SMTR/linhas/110.csv,4.553732657917684,3.199912145298975,0.3748595833574834,2.2018055555555556,198423
7,Médias históricas,F:/Dados/SMTR/linhas/110.csv,5.0710021396188045,3.5500616566313554,0.35787005706115604,2.4291666666666654,198423
8,Médias históricas,F:/Dados/SMTR/linhas/110.csv,5.281085511612875,3.7390458137495193,0.34933477839454685,2.6027777777777787,198423
9,Médias históricas,F:/Dados/SMTR/linhas/110.csv,5.531603519234381,3.932971926978991,0.3238971577020453,2.769166666666667,198423
10,Médias históricas,F:/Dados/SMTR/linhas/110.csv,5.453368206211151,3.96435453283052,0.2973934503371792,2.846081349206349,198423
11,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.118203155072157,4.470564200948998,0.3061445253950004,3.2444058641975317,198423
12,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.181863990600005,4.508038241270377,0.2912324487913721,3.319940476190477,198423
13,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.285096097606911,4.674827585683806,0.27610377461187496,3.4802083333333327,198423
14,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.412732839607612,4.734250527541162,0.2602449226855533,3.483492063492063,198423
15,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.541482838867725,4.881910151368657,0.2616324688583908,3.6345238095238095,198423
16,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.514474117366721,4.902613665594942,0.23519113476895506,3.737499999999997,198423
17,Médias históricas,F:/Dados/SMTR/linhas/110.csv,6.8906812305945095,5.2104369143365,0.233911540248734,4.055555555555557,198423
18,Médias históricas,F:/Dados/SMTR/linhas/110.csv,7.168146556844766,5.415137272503413,0.23382125316266486,4.240694444444447,198423
19,Médias históricas,F:/Dados/SMTR/linhas/110.csv,7.334432602319092,5.545480229397587,0.21451761450133658,4.242129629629627,198423
20,Médias históricas,F:/Dados/SMTR/linhas/110.csv,7.877423324990698,5.9209342525748525,0.21528991244643084,4.525270562770563,198423
Total,Médias históricas,F:/Dados/SMTR/linhas/112.csv,4.6861003715410785,3.1616477070099163,0.3750261067634366,2.04985632183908,213365
1,Médias históricas,F:/Dados/SMTR/linhas/112.csv,1.5883775023031657,1.089968997486295,0.8843275398811261,0.7425000000000004,213365
2,Médias históricas,F:/Dados/SMTR/linhas/112.csv,2.296846113239973,1.6425261275145566,0.650322747875571,1.150178571428572,213365
3,Médias históricas,F:/Dados/SMTR/linhas/112.csv,2.8333409232860554,2.0378268570400766,0.5266515022498817,1.5083333333333337,213365
4,Médias históricas,F:/Dados/SMTR/linhas/112.csv,3.323665953690012,2.3857773664941297,0.451518179401067,1.7065656565656573,213365
5,Médias históricas,F:/Dados/SMTR/linhas/112.csv,3.706932380215883,2.600542805822231,0.36329204120019637,1.8015873015873014,213365
6,Médias históricas,F:/Dados/SMTR/linhas/112.csv,4.1212666298824345,2.9175811051195266,0.3391771085671113,2.044791666666667,213365
7,Médias históricas,F:/Dados/SMTR/linhas/112.csv,4.374940063711876,3.0797227990123797,0.3100417606900006,2.1486111111111112,213365
8,Médias históricas,F:/Dados/SMTR/linhas/112.csv,4.599172241691946,3.3032708467877776,0.28818129782983687,2.3766865079365096,213365
9,Médias históricas,F:/Dados/SMTR/linhas/112.csv,4.59443435420265,3.35137440620894,0.24782949970575446,2.4177777777777774,213365
10,Médias históricas,F:/Dados/SMTR/linhas/112.csv,5.121818510891644,3.727155953636176,0.24632565907584095,2.7383333333333333,213365
11,Médias históricas,F:/Dados/SMTR/linhas/112.csv,5.462937678632355,3.9456225228994106,0.24016894346258227,2.8547619047619044,213365
12,Médias históricas,F:/Dados/SMTR/linhas/112.csv,5.757874803727775,4.171099694542614,0.23147699430873853,2.9490740740740726,213365
13,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.033808731221551,4.349204090405588,0.22793458566406705,3.112807017543857,213365
14,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.281311853525274,4.533926119560368,0.21544311009729722,3.3016666666666694,213365
15,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.385264567006173,4.5039610775303816,0.1921541170105204,3.130952380952383,213365
16,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.5794951240586395,4.7922795835802665,0.1980961226387722,3.466666666666665,213365
17,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.491207707231999,4.737871280257081,0.1823050710861875,3.50277777777778,213365
18,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.813018047317167,4.929816407662836,0.18556066379265226,3.5044444444444434,213365
19,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.797178819394275,4.942147355425252,0.16904518904405005,3.5499999999999936,213365
20,Médias históricas,F:/Dados/SMTR/linhas/112.csv,6.908362180324416,4.9750815413128215,0.16886082413247827,3.5874999999999986,213365
Total,Médias históricas,F:/Dados/SMTR/linhas/117.csv,4.108027478307078,2.9531423775662766,1.1351109131759491,2.132142145135566,117727
1,Médias históricas,F:/Dados/SMTR/linhas/117.csv,2.363006922242472,1.6352215048694498,2.6663412393894985,1.0323851909184725,117727
2,Médias históricas,F:/Dados/SMTR/linhas/117.csv,3.1807705666774564,2.3713162853941503,0.9000647630350601,1.8420833333333335,117727
3,Médias históricas,F:/Dados/SMTR/linhas/117.csv,4.105311082982871,3.0736490725717065,0.7617124126999504,2.308333333333332,117727
4,Médias históricas,F:/Dados/SMTR/linhas/117.csv,4.700480652979032,3.583479661563371,0.6065021625910632,2.7799107142857147,117727
5,Médias históricas,F:/Dados/SMTR/linhas/117.csv,5.17167018786948,3.9873370982652756,0.5238191461851753,3.113636363636364,117727
6,Médias históricas,F:/Dados/SMTR/linhas/117.csv,5.73231564193911,4.472382556150193,0.45553684603360783,3.569431818181819,117727
7,Médias históricas,F:/Dados/SMTR/linhas/117.csv,5.55387011688244,4.2423821775029555,0.35293757233730944,3.2357934609250414,117727
8,Médias históricas,F:/Dados/SMTR/linhas/117.csv,5.351253219395313,4.023959182485836,0.20285651701120416,3.185544871794871,117727
Total,Médias históricas,F:/Dados/SMTR/linhas/133.csv,3.485689332582519,2.4440395650321407,0.3587055637609495,1.6291666666666647,171471
1,Médias históricas,F:/Dados/SMTR/linhas/133.csv,1.1846921948028402,0.7940447695137413,0.9619645643694521,0.5261904761904762,171471
2,Médias históricas,F:/Dados/SMTR/linhas/133.csv,1.5529247947122329,1.1236580979401913,0.525404459069523,0.8076923076923077,171471
3,Médias históricas,F:/Dados/SMTR/linhas/133.csv,2.0087586224276883,1.4705972905141431,0.4199813293896935,1.0757575757575757,171471
4,Médias históricas,F:/Dados/SMTR/linhas/133.csv,2.3366971938360632,1.7339461626913208,0.3758604583831198,1.275,171471
5,Médias históricas,F:/Dados/SMTR/linhas/133.csv,2.575393145457413,1.9158698799462015,0.33340417145787526,1.416666666666666,171471
