feed_version,feed_start_date,feed_end_date,stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,versao_modelo
2024-03-18,2024-03-18, ,3079O00021C0, ,Ada, , ,-22.880098,-43.313756, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3109O00013C0, ,Apa, , ,-22.83662,-43.39002, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2027O00098C0,HKBW,ABBR, , ,-22.964565,-43.217649, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2028O00032C0,7DDY,ABBR, , ,-22.964402,-43.217762, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00104C0, ,Abio, , ,-22.89624,-43.58038, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00061C0, ,Alda, , ,-22.866636,-43.361568, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3044O00003C2, ,Alho, , ,-22.81992,-43.28304, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00208C9, ,Açu, , ,-22.897703,-43.44177, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00027C9, ,Açu, , ,-22.897642,-43.441722, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1158O00001C0, ,Bela, , ,-22.885926,-43.228785, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1004O00006C0, ,Bela, , ,-22.88546,-43.22908, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00188C9, ,Bora, , ,-22.886281,-43.409845, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151BO0005E0,TOCET,CTEx, , ,-23.00523,-43.55844, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3044O00071C0, ,Cuba, , ,-22.827968,-43.278588, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5150O00034C9, ,Dois, , ,-22.95518,-43.68684, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5150O00090C9, ,Dois, , ,-22.95523,-43.68667, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2154O00007C0, ,Dois, , ,-22.98784,-43.24509, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2154O00020C0, ,Dois, , ,-22.987593,-43.245296, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5143O00007C9, ,EBSE, , ,-22.884829,-43.518671, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3097O00010C9, ,EISA, , ,-22.786449,-43.18733, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3097O00018C0, ,EISA, , ,-22.788,-43.18833, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00173C0, ,Fita, , ,-22.958496,-43.650143, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3106O00016C0, ,Gama, , ,-22.83124,-43.377, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00299C9, ,Gude, , ,-22.916571,-43.666037, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3101O00012C0, ,Haia, , ,-22.79813,-43.19466, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3047O00013C0, ,IBGE, , ,-22.81771,-43.30707, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1010O00021C0, ,INTO, , ,-22.89479,-43.21542, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3077O00029C0, ,Iara, , ,-22.8371,-43.33991, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3077O00009C0, ,Iara, , ,-22.83734,-43.3399, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5150O00044C9, ,Iate, , ,-22.98048,-43.70283, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00188C0, ,Jape, , ,-22.888709,-43.56788, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3098O00002C0, ,Jari, , ,-22.79449,-43.17392, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3114O00041C0, ,Juno, , ,-22.81014,-43.36163, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4120O00054C0, ,Leda, , ,-22.94499,-43.35683, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4120O00041C0, ,Leda, , ,-22.944677,-43.356701, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00113C9, ,Mora, , ,-22.91108,-43.54729, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00575C9, ,Mora, , ,-22.910992,-43.547159, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00064C9, ,Mora, , ,-22.90184,-43.54693, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00177C9, ,Mora, , ,-22.90211,-43.5465, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00016C0, ,Olga, , ,-22.86929,-43.25432, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00030C0, ,Olga, , ,-22.869956,-43.254391, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5150O00098C0, ,Olé, , ,-22.98285,-43.68528, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00028C9, ,Onze, , ,-22.91566,-43.63088, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00594C9, ,Pora, , ,-22.918511,-43.560329, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00494C9, ,Pora, , ,-22.918448,-43.55954, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00590C9, ,Pora, , ,-22.92057,-43.560032, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00114C9, ,Pré, , ,-22.91216,-43.54557, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00034C0, ,Roma, , ,-22.86532,-43.24895, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00010C9, ,Rosa, , ,-22.92512,-43.5702, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3101O00026C0, ,Sena, , ,-22.79763,-43.19244, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5140O00112C2, ,Sika, , ,-22.870423,-43.443985, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00142C0, ,Soca, , ,-22.91705,-43.38509, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00109C0, ,Soca, , ,-22.91887,-43.38555, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00020C9, ,Suez, , ,-22.886245,-43.478922, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4132O00087C0, ,Surf, , ,-23.031516,-43.483192, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00053C2, ,Tupa, , ,-22.870197,-43.366078, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00218C9, ,Tupy, , ,-22.887778,-43.425877, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2035O00015C0, ,UERJ, , ,-22.9116,-43.23727, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00199C9, ,Unia, , ,-22.895116,-43.437342, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00180C9, ,Unia, , ,-22.89545,-43.437554, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3083O00038C0, ,Vila, , ,-22.88257,-43.34691, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3078O00029C0, ,Vila, , ,-22.88288,-43.346556, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00019C0, ,Acapu, , ,-22.85204,-43.36874, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00063C0, ,Acapu, , ,-22.851506,-43.367473, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00104C0, ,Acapu, , ,-22.851917,-43.368746, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00020C0, ,Acapu, , ,-22.85154,-43.36716, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3090O00110C0, ,Acapu, , ,-22.85606,-43.367205, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3054O00019C0, ,Acari, , ,-22.874057,-43.278138, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00021C2, ,Adail, , ,-22.86021,-43.2537, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00007C9, ,Agaí, , ,-22.88342,-43.64302, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5148O00032C9, ,Agaí, , ,-22.88424,-43.64381, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00543C9, ,Alves, , ,-22.916022,-43.52134, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00303C0, ,Amado, , ,-22.918821,-43.406062, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3156O00007C0, ,Arapa, , ,-22.862372,-43.26786, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00187C0, ,Arari, , ,-22.868487,-43.451513, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00126C9, ,Areal, , ,-22.956376,-43.578658, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4119O00044C0, ,Areca, , ,-22.940991,-43.383629, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00165C0, ,Artes, , ,-22.88065,-43.47351, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00090C9, ,Assis, , ,-22.888422,-43.589506, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00017C9, ,Bangu, , ,-22.885858,-43.466103, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00003C9, ,Batan, , ,-22.86502,-43.42724, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3082O00002C0, ,Bauru, , ,-22.88283,-43.34025, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2033O00188C0, ,Bispo, , ,-22.919841,-43.215123, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1007O00070C0, ,Bispo, , ,-22.92588,-43.20972, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,l03m, ,Borel, , ,-22.939395,-43.252022, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,kzpg, ,Borel, , ,-22.93951,-43.251978, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00147C0, ,Brejo, , ,-22.896745,-43.576507, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3105O00013C0, ,CETEM, , ,-22.860132,-43.221473, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3105O00014C0, ,CETEM, , ,-22.859837,-43.221675, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5142O00023C9, ,Cairo, , ,-22.88941,-43.48017, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00057C0, ,Cajá, , ,-22.84706,-43.29006, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00098C0, ,Caobi, , ,-22.850016,-43.325808, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00165C9, ,Cauim, , ,-22.946038,-43.561478, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00583C9, ,Cauim, , ,-22.946336,-43.561349, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00129C0, ,Ceres, , ,-22.87346,-43.46694, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00128C9, ,Conde, , ,-22.945628,-43.657721, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00089C0, ,Conde, , ,-22.945551,-43.65708, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00069C0, ,Congo, , ,-22.92197,-43.662695, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00035C0, ,Congo, , ,-22.92171,-43.663399, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1006O00010C0, ,Coroa, , ,-22.92227,-43.19726, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,1006O00018C0, ,Coroa, , ,-22.922234,-43.197393, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3058O00018C0, ,Cotia, , ,-22.89771,-43.24765, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3062O00026C2, ,Cotia, , ,-22.917678,-43.282263, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3044O00054C9, ,Crato, , ,-22.837897,-43.291945, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3044O00022C9, ,Crato, , ,-22.838135,-43.291889, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4119O00030C0, ,Creso, , ,-22.950218,-43.389638, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00103C0, ,Curua, , ,-22.842404,-43.271163, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3046O00040C9, ,Dante, , ,-22.82066,-43.2985, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3046O00024C9, ,Dante, , ,-22.82091,-43.29849, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00236C0, ,Dover, , ,-22.934396,-43.668971, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00020C0, ,Dover, , ,-22.934378,-43.668606, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00302C9, ,Elias, , ,-22.91689,-43.662651, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00300C9, ,Elias, , ,-22.917041,-43.662436, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00099C9, ,Feira, , ,-22.88068,-43.4688, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3059O00007C9, ,Flack, , ,-22.90118,-43.25528, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3051O00003C0, ,Flack, , ,-22.89465,-43.25557, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00087C9, ,Grama, , ,-22.955686,-43.610065, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00012C9, ,Grama, , ,-22.956007,-43.610362, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3110O00016C9, ,Guare, , ,-22.836024,-43.347561, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3076O00079C9, ,Iandu, , ,-22.84785,-43.31956, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00012C9, ,Idume, , ,-22.82852,-43.29414, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3045O00021C9, ,Idume, , ,-22.82903,-43.29406, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3155O00007C0, ,Inabu, , ,-22.889324,-43.256938, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00033C0, ,Ipadu, , ,-22.924691,-43.389673, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4115O00226C2, ,Ipadu, , ,-22.92593,-43.39953, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00308C0, ,Ipadu, , ,-22.925681,-43.390707, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4124BC0001E0,TCIPA,Ipase, , ,-22.90469,-43.35704, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00280C9, ,Ipês, , ,-22.95238,-43.68256, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3056O00001C0, ,Iriri, , ,-22.869024,-43.309495, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3077O00046C1, ,Itaim, , ,-22.839994,-43.338748, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3107OY0049C9, ,Itaí, , ,-22.82108,-43.39715, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3099O00023C0, ,Ituá, , ,-22.81534,-43.206216, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00221C9, ,Lemos, , ,-22.92036,-43.67992, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5134O00038C9, ,Loasa, , ,-22.84688,-43.37968, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3109O00012C0, ,Lôbo, , ,-22.836,-43.39348, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3048O00006C9, ,Mabá, , ,-22.817327,-43.314138, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00038C2, ,Magda, , ,-22.86842,-43.26397, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3101O00019C0, ,Malta, , ,-22.799723,-43.196682, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5144O00069C9, ,Manal, , ,-22.902687,-43.561906, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3157BC0001E9,TCMAR,Maré, , ,-22.847,-43.24367, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3048O00009C0, ,Mauro, , ,-22.8192,-43.31062, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4117O00011C0, ,Menta, , ,-22.958178,-43.351168, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122BC0003U0,TCMCK,Merck, , ,-22.93515,-43.37189, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4122O00181C0, ,Merck, , ,-22.933364,-43.372466, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5139O00057C9, ,Moema, , ,-22.875147,-43.419456, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2034O00015C0, ,Muçu, , ,-22.95311,-43.2615, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,2034O00029C0, ,Muçu, , ,-22.954149,-43.262564, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5142O00018C9, ,Norma, , ,-22.882359,-43.496211, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3114O00038C0, ,Palas, , ,-22.81825,-43.35737, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3079O00034C0, ,Palma, , ,-22.895414,-43.318676, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3079O00015C0, ,Palma, , ,-22.895624,-43.318185, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3040O00014C1, ,Paris, , ,-22.86471,-43.24819, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3157O00005C2, ,Paris, , ,-22.864536,-43.247635, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00118C9, ,Piaí, , ,-22.98773,-43.65175, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5151O00076C9, ,Piaí, , ,-22.98749,-43.65144, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3088O00006C0, ,Piuna, , ,-22.871589,-43.346324, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00035C0, ,Piupe, , ,-22.85829,-43.3537, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5141O00291C0, ,Porto, , ,-22.875171,-43.458971, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00266C9, ,Prado, , ,-22.914671,-43.687065, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00142C9, ,Prado, , ,-22.91187,-43.68816, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,5149O00114C9, ,Prado, , ,-22.914803,-43.686989, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00042C0, ,Quito, , ,-22.83588,-43.27835, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00109C0, ,Quito, , ,-22.838299,-43.277322, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3043O00108C0, ,Quito, , ,-22.837046,-43.276513, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00031C0, ,Rauen, , ,-22.861899,-43.355335, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,3089O00065C0, ,Rauen, , ,-22.861452,-43.355288, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4115O00192C0, ,Rio 2, , ,-22.973001,-43.384766, , ,0, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
2024-03-18,2024-03-18, ,4128BC0004E0,TCRJ2,Rio 2, , ,-22.97324,-43.38279, , ,1, , , , , ,03463db9710c9c66e6d6e064040e49b5a25cc215
