modo,timestamp_gps,data,hora,id_veiculo,servico,latitude,longitude,flag_em_operacao,flag_em_movimento,tipo_parada,flag_linha_existe_sigmob,flag_trajeto_correto,flag_trajeto_correto_hist,status,velocidade_instantanea,velocidade_estimada_10_min,distancia,versao,min_distance_0,closest_segment_index_0,min_distance_1,closest_segment_index_1,in_route,distance_from_start_0,distance_from_start_1,direction,direction_directly_infered,distance_traveled,cumulative_distance_traveled,time_elapsed,trip
SPPO,2024-03-17 00:09:11,2024-03-17,00:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 00:39:11,2024-03-17,00:39:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 01:09:11,2024-03-17,01:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 01:39:11,2024-03-17,01:39:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 02:09:11,2024-03-17,02:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 02:39:11,2024-03-17,02:39:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 03:09:11,2024-03-17,03:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 03:39:11,2024-03-17,03:39:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:09:11,2024-03-17,04:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:39:11,2024-03-17,04:39:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:09:11,2024-03-17,05:09:11,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:27:29,2024-03-17,05:27:29,A71518,409,-22.88874,-43.29299,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.033904617942,13,7602.697478282859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:27:59,2024-03-17,05:27:59,A71518,409,-22.88872,-43.29306,False,False,garagem,False,False,False,Parado garagem,0,0.5,7.507724382324355,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7680.705222221373,13,7610.441965126798,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:28:29,2024-03-17,05:28:29,A71518,409,-22.88873,-43.29305,False,False,garagem,False,False,False,Parado garagem,0,0.4,1.511895056711502,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7679.059844378082,13,7608.804853202062,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:28:59,2024-03-17,05:28:59,A71518,409,-22.88883,-43.29308,False,False,garagem,False,False,False,Parado garagem,2,0.6,11.536378206062292,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7675.778157942537,13,7605.92287720337,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:29:02,2024-03-17,05:29:02,A71518,409,-22.88886,-43.29309,False,False,garagem,False,False,False,Parado garagem,6,1.3,3.4895995800406485,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7674.998687194151,13,7605.268745591218,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:29:24,2024-03-17,05:29:24,A71518,409,-22.88898,-43.29317,False,False,garagem,False,False,False,Parado garagem,0,1.5,15.659103350195712,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7675.220007917707,13,7606.056876389409,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:36:00,2024-03-17,05:36:00,A71518,409,-22.88899,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,1.3,1.511893727822078,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7673.57608029176,13,7604.420713458657,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
