modo,timestamp_gps,data,hora,id_veiculo,servico,latitude,longitude,flag_em_operacao,flag_em_movimento,tipo_parada,flag_linha_existe_sigmob,flag_trajeto_correto,flag_trajeto_correto_hist,status,velocidade_instantanea,velocidade_estimada_10_min,distancia,versao,min_distance_0,closest_segment_index_0,min_distance_1,closest_segment_index_1,in_route,distance_from_start_0,distance_from_start_1,direction,direction_directly_infered,distance_traveled,cumulative_distance_traveled,time_elapsed,trip
SPPO,2024-03-17 05:02:46,2024-03-17,05:02:46,A71533,409,-22.88919,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243946605581833,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7636.194577866364,13,7567.147681324865,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:03:16,2024-03-17,05:03:16,A71533,409,-22.88919,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7636.194577866364,13,7567.147681324865,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:03:46,2024-03-17,05:03:46,A71533,409,-22.8892,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510110243924,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.619960190503,13,7566.604728616181,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:04:16,2024-03-17,05:04:16,A71533,409,-22.8892,-43.29288,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243945848139406,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.906906613314,13,7565.876037787942,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:04:46,2024-03-17,05:04:46,A71533,409,-22.8892,-43.29288,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.906906613314,13,7565.876037787942,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:05:16,2024-03-17,05:05:16,A71533,409,-22.88921,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.5118926020689365,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.045299268601,13,7566.06211747072,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:05:46,2024-03-17,05:05:46,A71533,409,-22.88922,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510124205154,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.470595090896,13,7565.519847961975,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:06:16,2024-03-17,05:06:16,A71533,409,-22.88922,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.470595090896,13,7565.519847961975,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:06:46,2024-03-17,05:06:46,A71533,409,-22.88922,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.470595090896,13,7565.519847961975,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:07:16,2024-03-17,05:07:16,A71533,409,-22.88922,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.470595090896,13,7565.519847961975,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:07:46,2024-03-17,05:07:46,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.024394434380434,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:08:16,2024-03-17,05:08:16,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:08:46,2024-03-17,05:08:46,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:09:16,2024-03-17,05:09:16,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:09:46,2024-03-17,05:09:46,A71533,409,-22.88923,-43.29291,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.511892499657393,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.92122511243,13,7567.055987070362,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:10:16,2024-03-17,05:10:16,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.511892499657393,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:10:46,2024-03-17,05:10:46,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:11:16,2024-03-17,05:11:16,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:11:46,2024-03-17,05:11:46,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:12:16,2024-03-17,05:12:16,A71533,409,-22.88922,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.5407771996,13,7566.613099591336,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:12:46,2024-03-17,05:12:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510114235145,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:13:16,2024-03-17,05:13:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:13:46,2024-03-17,05:13:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:14:16,2024-03-17,05:14:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:14:46,2024-03-17,05:14:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:15:16,2024-03-17,05:15:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:15:46,2024-03-17,05:15:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:16:16,2024-03-17,05:16:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:16:46,2024-03-17,05:16:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:17:16,2024-03-17,05:17:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:17:46,2024-03-17,05:17:46,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:18:16,2024-03-17,05:18:16,A71533,409,-22.88923,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.851473429229,13,7565.962418905113,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:18:46,2024-03-17,05:18:46,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.0243943583312085,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:19:16,2024-03-17,05:19:16,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:19:46,2024-03-17,05:19:46,A71533,409,-22.88922,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.1119510115265956,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.470595090896,13,7565.519847961975,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:20:16,2024-03-17,05:20:16,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.1119510115265956,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:20:46,2024-03-17,05:20:46,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:21:16,2024-03-17,05:21:16,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:21:46,2024-03-17,05:21:46,A71533,409,-22.88923,-43.29289,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.78157183754,13,7564.868692654988,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:22:16,2024-03-17,05:22:16,A71533,409,-22.88923,-43.29288,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.0243943586361912,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7633.068346524778,13,7564.139834585859,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:22:46,2024-03-17,05:22:46,A71533,409,-22.88924,-43.2929,False,False,garagem,False,False,False,Parado garagem,0,0.0,2.3310877186119656,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7634.277131786658,13,7565.420142250236,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:23:16,2024-03-17,05:23:16,A71533,409,-22.88925,-43.29293,False,False,,False,False,False,Parado fora trajeto,0,0.1,3.2681626610999404,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7636.556519560231,13,7567.79521658882,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:23:46,2024-03-17,05:23:46,A71533,409,-22.88925,-43.29292,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243942067432914,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7635.486479816957,13,7566.701374765587,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:24:16,2024-03-17,05:24:16,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.51189239681054,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:24:46,2024-03-17,05:24:46,A71533,409,-22.88924,-43.29292,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.024394282277686,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7636.060353461004,13,7567.243179139023,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:25:16,2024-03-17,05:25:16,A71533,409,-22.88925,-43.29293,False,False,,False,False,False,Parado fora trajeto,0,0.1,1.511892397246256,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7636.556519560231,13,7567.79521658882,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:25:46,2024-03-17,05:25:46,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.111951011367713,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:26:16,2024-03-17,05:26:16,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:26:46,2024-03-17,05:26:46,A71533,409,-22.88923,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510121244045,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.704439887228,13,7568.879010335032,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:27:16,2024-03-17,05:27:16,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510121244045,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:27:46,2024-03-17,05:27:46,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:28:16,2024-03-17,05:28:16,A71533,409,-22.88924,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.130312798736,13,7568.336942655981,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 05:28:46,2024-03-17,05:28:46,A71533,409,-22.88923,-43.29293,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510121244045,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7637.704439887228,13,7568.879010335032,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
