modo,timestamp_gps,data,hora,id_veiculo,servico,latitude,longitude,flag_em_operacao,flag_em_movimento,tipo_parada,flag_linha_existe_sigmob,flag_trajeto_correto,flag_trajeto_correto_hist,status,velocidade_instantanea,velocidade_estimada_10_min,distancia,versao,min_distance_0,closest_segment_index_0,min_distance_1,closest_segment_index_1,in_route,distance_from_start_0,distance_from_start_1,direction,direction_directly_infered,distance_traveled,cumulative_distance_traveled,time_elapsed,trip
SPPO,2024-03-17 04:22:30,2024-03-17,04:22:30,A71577,409,-22.88875,-43.29317,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510119288047,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7689.16680588205,13,7619.235530804572,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:23:00,2024-03-17,04:23:00,A71577,409,-22.88875,-43.29317,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7689.16680588205,13,7619.235530804572,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:23:30,2024-03-17,04:23:30,A71577,409,-22.88874,-43.29317,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510119288047,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7689.7445358298655,13,7619.781156477263,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:24:00,2024-03-17,04:24:00,A71577,409,-22.88874,-43.29317,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7689.7445358298655,13,7619.781156477263,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:24:30,2024-03-17,04:24:30,A71577,409,-22.88874,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243980578591436,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.677405077933,13,7618.690621851333,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:25:00,2024-03-17,04:25:00,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510120201563,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:25:30,2024-03-17,04:25:30,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:26:00,2024-03-17,04:26:00,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:26:30,2024-03-17,04:26:30,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:27:00,2024-03-17,04:27:00,A71577,409,-22.88876,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.111951011587622,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.52211588578,13,7617.598419297347,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:27:30,2024-03-17,04:27:30,A71577,409,-22.88876,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.52211588578,13,7617.598419297347,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:28:00,2024-03-17,04:28:00,A71577,409,-22.88876,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.52211588578,13,7617.598419297347,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:28:30,2024-03-17,04:28:30,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243979065498678,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:29:00,2024-03-17,04:29:00,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:29:30,2024-03-17,04:29:30,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:30:00,2024-03-17,04:30:00,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:30:30,2024-03-17,04:30:30,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:31:00,2024-03-17,04:31:00,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:31:58,2024-03-17,04:31:58,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:32:28,2024-03-17,04:32:28,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:32:58,2024-03-17,04:32:58,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:33:28,2024-03-17,04:33:28,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:33:58,2024-03-17,04:33:58,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:34:08,2024-03-17,04:34:08,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:34:10,2024-03-17,04:34:10,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.0,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:34:31,2024-03-17,04:34:31,A71577,409,-22.88875,-43.29314,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.5118949034985851,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.321329897366,13,7616.326127113061,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:40:26,2024-03-17,04:40:26,A71577,409,-22.88874,-43.29314,False,False,garagem,False,False,False,Parado garagem,0,0.0,1.1119510120258125,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.898899160261,13,7616.872339185359,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:40:56,2024-03-17,04:40:56,A71577,409,-22.88873,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,3.268173521559349,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7684.7475892592165,13,7614.619576266038,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:41:26,2024-03-17,04:41:26,A71577,409,-22.88873,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7684.7475892592165,13,7614.619576266038,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:41:56,2024-03-17,04:41:56,A71577,409,-22.88873,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7684.7475892592165,13,7614.619576266038,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:42:26,2024-03-17,04:42:26,A71577,409,-22.88873,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7684.7475892592165,13,7614.619576266038,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:42:56,2024-03-17,04:42:56,A71577,409,-22.88873,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7684.7475892592165,13,7614.619576266038,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:43:26,2024-03-17,04:43:26,A71577,409,-22.88873,-43.29312,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243981330340235,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.81451644866,13,7615.70993775582,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:43:56,2024-03-17,04:43:56,A71577,409,-22.88873,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.02439813269996,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.5258438210085,13,7616.437262708843,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:44:26,2024-03-17,04:44:26,A71577,409,-22.88873,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.5258438210085,13,7616.437262708843,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:44:56,2024-03-17,04:44:56,A71577,409,-22.88873,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.5258438210085,13,7616.437262708843,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:45:26,2024-03-17,04:45:26,A71577,409,-22.88873,-43.29312,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.02439813269996,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.81451644866,13,7615.70993775582,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:45:56,2024-03-17,04:45:56,A71577,409,-22.88874,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.5118950061522392,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.832122502003,13,7615.781766076112,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:46:26,2024-03-17,04:46:26,A71577,409,-22.88874,-43.29314,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243980573165647,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.898899160261,13,7616.872339185359,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:46:56,2024-03-17,04:46:56,A71577,409,-22.88875,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.511894955158974,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.388413189076,13,7617.4170002478895,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:47:26,2024-03-17,04:47:26,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243979815992312,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:47:56,2024-03-17,04:47:56,A71577,409,-22.88875,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7688.099594939508,13,7618.144162223013,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:48:26,2024-03-17,04:48:26,A71577,409,-22.88876,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.111951011587622,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.52211588578,13,7617.598419297347,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:48:56,2024-03-17,04:48:56,A71577,409,-22.88876,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7687.52211588578,13,7617.598419297347,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:49:26,2024-03-17,04:49:26,A71577,409,-22.88877,-43.29316,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510117210745,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.94459344914,13,7617.052637270555,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:49:56,2024-03-17,04:49:56,A71577,409,-22.88877,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.0243978305006407,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.233304830241,13,7616.325371083047,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:50:26,2024-03-17,04:50:26,A71577,409,-22.88876,-43.29315,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510118240197,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7686.810506158375,13,7616.8712052216315,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:50:56,2024-03-17,04:50:56,A71577,409,-22.88874,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,3.023789859037806,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.832122502003,13,7615.781766076112,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:51:26,2024-03-17,04:51:26,A71577,409,-22.88874,-43.29313,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.832122502003,13,7615.781766076112,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:51:56,2024-03-17,04:51:56,A71577,409,-22.88873,-43.29312,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.5118950061522392,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.81451644866,13,7615.70993775582,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:52:26,2024-03-17,04:52:26,A71577,409,-22.88873,-43.29312,False,False,garagem,False,False,False,Parado garagem,0,0.1,0.0,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.81451644866,13,7615.70993775582,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:52:56,2024-03-17,04:52:56,A71577,409,-22.88872,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.511895057448,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.326026034491,13,7615.166288816472,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:53:26,2024-03-17,04:53:26,A71577,409,-22.88871,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510118141978,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.904419276944,13,7615.712962119811,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
SPPO,2024-03-17 04:53:56,2024-03-17,04:53:56,A71577,409,-22.88872,-43.29311,False,False,garagem,False,False,False,Parado garagem,0,0.1,1.1119510118141978,4995df90f594bb2fbe3ea815072c74d8a6b3c68a,7685.326026034491,13,7615.166288816472,302,False,1030.2,17942.06,-1,False,0.0,0.0,0.0,0.0
